"","year","colony","nest","species","date","eggs","chicks","stage","notes"
"7200",2005,alley_north,79,greg,2005-03-25,0,NA,NA,NA
"7201",2005,alley_north,80,greg,2005-03-25,0,NA,NA,NA
"7202",2005,alley_north,81,greg,2005-03-25,0,NA,NA,NA
"7203",2005,alley_north,82,smhe,2005-03-25,0,NA,NA,NA
"7204",2005,alley_north,83,greg,2005-03-25,0,NA,NA,NA
"7205",2005,alley_north,84,smhe,2005-03-25,0,NA,NA,NA
"7206",2005,alley_north,85,greg,2005-03-25,0,NA,NA,NA
"7207",2005,alley_north,86,smhe,2005-03-25,0,NA,NA,NA
"7208",2005,alley_north,87,greg,2005-03-25,0,NA,NA,NA
"7209",2005,alley_north,88,greg,2005-03-25,0,NA,NA,NA
"7210",2005,alley_north,91,smhe,2005-03-25,0,NA,NA,NA
"7211",2005,alley_north,92,greg,2005-03-25,0,NA,NA,NA
"7212",2005,alley_north,93,greg,2005-03-25,0,NA,NA,NA
"7213",2005,alley_north,172,smhe,2005-03-25,0,NA,NA,NA
"7214",2005,alley_north,173,whib,2005-03-25,NA,3,NA,"1-2 DAYS OLD"
"7215",2005,alley_north,174,smhe,2005-03-25,0,NA,NA,NA
"7216",2005,alley_north,175,whib,2005-03-25,NA,3,NA,"3-4 DAYS OLD"
"7217",2005,alley_north,176,whib,2005-03-25,0,NA,NA,"CAN'T FIND NEST"
"7218",2005,alley_north,177,whib,2005-03-25,3,NA,NA,NA
"7219",2005,alley_north,178,whib,2005-03-25,NA,2,NA,NA
"7220",2005,alley_north,179,smhe,2005-03-25,0,NA,NA,NA
"7221",2005,alley_north,180,whib,2005-03-25,0,NA,NA,NA
"7222",2005,alley_north,181,whib,2005-03-25,0,NA,NA,NA
"7223",2005,alley_north,182,whib,2005-03-25,0,NA,NA,NA
"7224",2005,alley_north,183,whib,2005-03-25,0,NA,NA,NA
"7225",2005,alley_north,184,whib,2005-03-25,NA,2,NA,NA
"7226",2005,alley_north,185,greg,2005-03-25,0,NA,NA,NA
"7227",2005,alley_north,186,greg,2005-03-25,0,NA,NA,NA
"7228",2005,alley_north,188,whib,2005-03-25,0,NA,NA,NA
"7229",2005,alley_north,189,whib,2005-03-25,0,NA,NA,NA
"7230",2005,alley_north,190,whib,2005-03-25,0,NA,NA,NA
"7231",2005,alley_north,191,whib,2005-03-25,0,NA,NA,NA
"7232",2005,alley_north,192,whib,2005-03-25,0,NA,NA,NA
"7233",2005,alley_north,193,smhe,2005-03-25,0,NA,NA,NA
"7234",2005,alley_north,194,greg,2005-03-25,0,NA,NA,NA
"7235",2005,alley_north,195,greg,2005-03-25,NA,2,NA,"1-2 WEEKS"
"7236",2005,alley_north,196,smhe,2005-03-25,0,NA,NA,NA
"7237",2005,alley_north,197,greg,2005-03-25,0,NA,NA,NA
"7238",2005,alley_north,198,whib,2005-03-25,1,1,NA,"1E PIPPING"
"7239",2005,alley_north,199,whib,2005-03-25,NA,2,NA,"1-2 DAYS OLD"
"7240",2005,alley_north,468,smhe,2005-03-25,4,NA,NA,NA
"7241",2005,alley_north,469,smhe,2005-03-25,0,NA,NA,NA
"7242",2005,alley_north,470,smhe,2005-03-25,0,NA,NA,NA
"7243",2005,alley_north,471,whib,2005-03-25,0,NA,NA,NA
"7244",2005,alley_north,472,whib,2005-03-25,0,NA,NA,NA
"7245",2005,alley_north,473,whib,2005-03-25,2,NA,NA,NA
"7246",2005,alley_north,474,whib,2005-03-25,0,NA,NA,NA
"7247",2005,alley_north,475,whib,2005-03-25,0,NA,NA,NA
"7248",2005,alley_north,476,whib,2005-03-25,0,NA,NA,NA
"7249",2005,alley_north,477,greg,2005-03-25,0,NA,NA,NA
"7250",2005,alley_north,478,greg,2005-03-25,0,NA,NA,NA
"7251",2005,alley_north,479,greg,2005-03-25,0,NA,NA,NA
"7252",2005,alley_north,89,whib,2005-03-25,0,NA,NA,NA
"7253",2005,alley_north,90,whib,2005-03-25,0,NA,NA,NA
"7254",2005,alley_north,94,whib,2005-03-25,NA,2,NA,NA
"7255",2005,alley_north,95,whib,2005-03-25,0,NA,NA,NA
"7256",2005,alley_north,96,whib,2005-03-25,NA,3,NA,NA
"7257",2005,alley_north,97,whib,2005-03-25,0,NA,NA,NA
"7258",2005,alley_north,98,whib,2005-03-25,0,NA,NA,NA
"7259",2005,alley_north,99,whib,2005-03-25,0,NA,NA,NA
"7260",2005,alley_north,100,whib,2005-03-25,0,NA,NA,NA
"7261",2005,alley_north,101,whib,2005-03-25,0,NA,NA,NA
"7262",2005,alley_north,102,whib,2005-03-25,0,NA,NA,NA
"7263",2005,alley_north,103,whib,2005-03-25,0,NA,NA,NA
"7264",2005,alley_north,104,whib,2005-03-25,0,NA,NA,NA
"7265",2005,alley_north,105,whib,2005-03-25,0,NA,NA,"2 DEAD CHICKS IN NEST-- NO SIGN PREDATION/SCAVENGING"
"7266",2005,alley_north,106,whib,2005-03-25,0,NA,NA,NA
"7267",2005,alley_north,107,whib,2005-03-25,NA,2,NA,NA
"7268",2005,alley_north,108,whib,2005-03-25,NA,2,NA,"1-2 DAYS OLD"
"7269",2005,alley_north,109,whib,2005-03-25,0,NA,NA,NA
"7270",2005,alley_north,110,whib,2005-03-25,0,NA,NA,NA
"7271",2005,alley_north,111,whib,2005-03-25,NA,3,NA,"4-5 DAYS OLD"
"7272",2005,alley_north,112,whib,2005-03-25,0,NA,NA,NA
"7273",2005,alley_north,113,whib,2005-03-25,0,NA,NA,NA
"7274",2005,alley_north,114,whib,2005-03-25,0,NA,NA,NA
"7275",2005,alley_north,115,whib,2005-03-25,0,NA,NA,NA
"7276",2005,alley_north,116,whib,2005-03-25,0,NA,NA,NA
"7277",2005,alley_north,117,whib,2005-03-25,0,NA,NA,NA
"7278",2005,alley_north,118,whib,2005-03-25,NA,2,NA,"5-6 DAYS OLD"
"7279",2005,alley_north,119,whib,2005-03-25,0,NA,NA,NA
"7280",2005,alley_north,120,whib,2005-03-25,0,NA,NA,NA
"7281",2005,alley_north,121,whib,2005-03-25,0,NA,NA,NA
"7282",2005,alley_north,187,whib,2005-03-25,0,NA,NA,NA
"7283",2005,alley_north,480,whib,2005-03-25,0,NA,NA,NA
"7284",2005,alley_north,700,whib,2005-03-25,1,1,NA,NA
"7285",2005,alley_north,701,whib,2005-03-25,NA,2,NA,NA
"7286",2005,alley_north,702,whib,2005-03-25,2,NA,NA,NA
"7287",2005,alley_north,703,whib,2005-03-25,1,NA,NA,NA
"7288",2005,alley_north,58,whib,2005-03-30,NA,1,NA,NA
"7289",2005,alley_north,60,whib,2005-03-30,NA,2,NA,NA
"7290",2005,alley_north,76,greg,2005-03-30,3,NA,NA,NA
"7291",2005,alley_north,173,whib,2005-03-30,NA,2,NA,NA
"7292",2005,alley_north,175,whib,2005-03-30,NA,0,NA,NA
"7293",2005,alley_north,177,whib,2005-03-30,NA,2,NA,NA
"7294",2005,alley_north,178,whib,2005-03-30,NA,2,NA,NA
"7295",2005,alley_north,731,whib,2005-03-30,NA,2,NA,NA
"7296",2005,alley_north,732,smhe,2005-03-30,NA,3,NA,NA
"7297",2005,alley_north,184,whib,2005-03-30,NA,2,NA,NA
"7298",2005,alley_north,195,greg,2005-03-30,NA,2,NA,NA
"7299",2005,alley_north,198,whib,2005-03-30,NA,1,NA,NA
"7300",2005,alley_north,199,whib,2005-03-30,NA,2,NA,NA
"7301",2005,alley_north,468,smhe,2005-03-30,4,NA,NA,NA
"7302",2005,alley_north,473,whib,2005-03-30,NA,1,NA,NA
"7303",2005,alley_north,94,whib,2005-03-30,NA,0,NA,NA
"7304",2005,alley_north,96,whib,2005-03-30,NA,0,NA,NA
"7305",2005,alley_north,107,whib,2005-03-30,NA,0,NA,NA
"7306",2005,alley_north,108,whib,2005-03-30,NA,0,NA,NA
"7307",2005,alley_north,111,whib,2005-03-30,NA,0,NA,NA
"7308",2005,alley_north,118,whib,2005-03-30,NA,0,NA,NA
"7309",2005,alley_north,700,whib,2005-03-30,NA,0,NA,NA
"7310",2005,alley_north,701,whib,2005-03-30,NA,2,NA,NA
"7311",2005,alley_north,702,whib,2005-03-30,NA,0,NA,NA
"7312",2005,alley_north,703,whib,2005-03-30,1,NA,NA,NA
"7313",2005,alley_north,89,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7314",2005,alley_north,90,whib,2005-03-19,0,NA,NA,NA
"7315",2005,alley_north,94,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7316",2005,alley_north,96,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7317",2005,alley_north,97,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7318",2005,alley_north,98,whib,2005-03-19,0,NA,NA,NA
"7319",2005,alley_north,99,whib,2005-03-19,0,NA,NA,NA
"7320",2005,alley_north,100,whib,2005-03-19,0,NA,NA,NA
"7321",2005,alley_north,101,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7322",2005,alley_north,102,whib,2005-03-19,0,NA,NA,NA
"7323",2005,alley_north,103,whib,2005-03-19,0,NA,NA,NA
"7324",2005,alley_north,104,whib,2005-03-19,0,NA,NA,NA
"7325",2005,alley_north,105,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7326",2005,alley_north,106,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7327",2005,alley_north,107,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7328",2005,alley_north,108,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7329",2005,alley_north,109,whib,2005-03-19,0,NA,NA,NA
"7330",2005,alley_north,111,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7331",2005,alley_north,112,whib,2005-03-19,0,NA,NA,NA
"7332",2005,alley_north,113,whib,2005-03-19,0,NA,NA,NA
"7333",2005,alley_north,114,whib,2005-03-19,0,NA,NA,NA
"7334",2005,alley_north,115,whib,2005-03-19,0,NA,NA,NA
"7335",2005,alley_north,116,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7336",2005,alley_north,117,whib,2005-03-19,0,NA,NA,NA
"7337",2005,alley_north,118,whib,2005-03-19,NA,NA,NA,"ACTIVE"
"7338",2005,alley_north,119,whib,2005-03-19,0,NA,NA,NA
"7339",2005,alley_north,120,whib,2005-03-19,0,NA,NA,NA
"7340",2005,alley_north,121,whib,2005-03-19,0,NA,NA,NA
"7341",2005,alley_north,187,whib,2005-03-19,0,NA,NA,NA
"7342",2005,alley_north,480,whib,2005-03-19,0,NA,NA,NA
"7343",2006,alley_north,28,greg,2006-02-27,3,NA,NA,NA
"7344",2006,alley_north,28,greg,2006-03-03,NA,2,NA,"1 H,"
"7345",2006,alley_north,28,greg,2006-03-08,NA,3,NA,NA
"7346",2006,alley_north,28,greg,2006-03-15,NA,3,NA,NA
"7347",2006,alley_north,28,greg,2006-03-20,NA,3,NA,NA
"7348",2006,alley_north,28,greg,2006-03-25,NA,3,NA,"Was 89"
"7349",2006,alley_north,28,greg,2006-03-31,NA,2,NA,NA
"7350",2006,alley_north,28,greg,2006-04-11,NA,NA,NA,"1  nest gone,"
"7351",2006,alley_north,1,greg,2006-03-03,2,NA,NA,NA
"7352",2006,alley_north,1,greg,2006-03-08,NA,2,NA,NA
"7353",2006,alley_north,1,greg,2006-03-15,NA,2,NA,NA
"7354",2006,alley_north,1,greg,2006-03-20,NA,2,NA,NA
"7355",2006,alley_north,1,greg,2006-03-25,NA,2,NA,NA
"7356",2006,alley_north,1,greg,2006-03-31,NA,2,NA,NA
"7357",2006,alley_north,1,greg,2006-04-04,NA,NA,NA,"1  empty,"
"7358",2006,alley_north,1,greg,2006-04-11,NA,2,NA,NA
"7359",2006,alley_north,1,greg,2006-04-18,NA,2,NA,"fledged"
"7360",2006,alley_north,63,ycnh,2006-03-03,3,NA,NA,NA
"7361",2006,alley_north,63,ycnh,2006-03-08,3,NA,NA,NA
"7362",2006,alley_north,63,ycnh,2006-03-15,3,NA,NA,NA
"7363",2006,alley_north,63,ycnh,2006-03-20,3,NA,NA,NA
"7364",2006,alley_north,63,ycnh,2006-03-25,NA,3,NA,NA
"7365",2006,alley_north,63,ycnh,2006-03-31,NA,2,NA,NA
"7366",2006,alley_north,63,ycnh,2006-04-04,NA,3,NA,NA
"7367",2006,alley_north,63,ycnh,2006-04-11,NA,3,NA,NA
"7368",2006,alley_north,63,ycnh,2006-04-18,NA,NA,NA,"yes  empty,"
"7369",2006,alley_north,64,sneg,2006-03-03,3,NA,NA,NA
"7370",2006,alley_north,64,sneg,2006-03-08,NA,NA,NA,"2 H,"
"7371",2006,alley_north,64,sneg,2006-03-15,NA,3,NA,NA
"7372",2006,alley_north,64,sneg,2006-03-20,NA,3,NA,NA
"7373",2006,alley_north,64,sneg,2006-03-25,NA,3,NA,NA
"7374",2006,alley_north,64,sneg,2006-03-31,NA,2,NA,NA
"7375",2006,alley_north,64,sneg,2006-04-04,NA,2,NA,"f?"
"7376",2006,alley_north,64,sneg,2006-04-11,NA,1,NA,NA
"7377",2006,alley_north,64,sneg,2006-04-18,NA,NA,NA,"yes  empty,"
"7378",2006,alley_north,65,sneg,2006-03-03,1,NA,NA,NA
"7379",2006,alley_north,65,sneg,2006-03-08,3,NA,NA,NA
"7380",2006,alley_north,65,sneg,2006-03-15,3,NA,NA,NA
"7381",2006,alley_north,65,sneg,2006-03-20,3,NA,NA,NA
"7382",2006,alley_north,65,sneg,2006-03-31,1,2,NA,NA
"7383",2006,alley_north,65,sneg,2006-04-18,NA,3,NA,"fledged"
"7384",2006,alley_north,612,greg,2006-02-27,NA,NA,NA,"2 NEST WITH 90"
"7385",2006,alley_north,612,greg,2006-03-03,3,NA,NA,NA
"7386",2006,alley_north,612,greg,2006-03-08,NA,2,NA,NA
"7387",2006,alley_north,612,greg,2006-03-15,NA,3,NA,NA
"7388",2006,alley_north,612,greg,2006-03-20,NA,2,NA,NA
"7389",2006,alley_north,612,greg,2006-03-31,NA,2,NA,NA
"7390",2006,alley_north,612,greg,2006-04-11,NA,2,NA,NA
"7391",2006,alley_north,612,greg,2006-04-24,NA,NA,NA,"yes  nest gone,"
"7392",2006,alley_north,92,greg,2006-02-27,3,NA,NA,NA
"7393",2006,alley_north,92,greg,2006-03-03,3,NA,NA,NA
"7394",2006,alley_north,92,greg,2006-03-08,NA,NA,NA,"1  empty,"
"7395",2006,alley_north,92,greg,2006-03-20,NA,NA,NA,"1  nest gone,  FLAG REMOVED"
"7396",2006,alley_north,93,smhe,2006-02-27,3,NA,NA,NA
"7397",2006,alley_north,93,smhe,2006-03-03,2,NA,NA,NA
"7398",2006,alley_north,93,smhe,2006-03-08,NA,NA,NA,"1  empty,"
"7399",2006,alley_north,93,smhe,2006-03-20,NA,NA,NA,"1  nest gone,  FLAG REMOVED"
"7400",2006,alley_north,66,greg,2006-02-27,3,NA,NA,NA
"7401",2006,alley_north,66,greg,2006-03-03,2,NA,NA,NA
"7402",2006,alley_north,66,greg,2006-03-08,NA,NA,NA,"1  empty,"
"7403",2006,alley_north,66,greg,2006-03-15,1,NA,NA,NA
"7404",2006,alley_north,66,greg,2006-03-20,2,NA,NA,NA
"7405",2006,alley_north,66,greg,2006-03-25,2,NA,NA,NA
"7406",2006,alley_north,66,greg,2006-03-31,2,NA,NA,NA
"7407",2006,alley_north,66,greg,2006-04-04,2,NA,NA,NA
"7408",2006,alley_north,66,greg,2006-04-11,NA,NA,NA,"1  nest gone,"
"7409",2006,alley_north,2,greg,2006-03-03,3,NA,NA,NA
"7410",2006,alley_north,2,greg,2006-03-08,2,NA,NA,NA
"7411",2006,alley_north,2,greg,2006-03-15,2,NA,NA,NA
"7412",2006,alley_north,2,greg,2006-03-20,1,NA,NA,"1 H,"
"7413",2006,alley_north,2,greg,2006-03-25,NA,2,NA,NA
"7414",2006,alley_north,2,greg,2006-03-31,NA,2,NA,NA
"7415",2006,alley_north,2,greg,2006-04-04,NA,2,NA,NA
"7416",2006,alley_north,2,greg,2006-04-11,NA,2,NA,NA
"7417",2006,alley_north,2,greg,2006-04-18,NA,2,NA,NA
"7418",2006,alley_north,2,greg,2006-04-24,NA,NA,NA,"fledged"
"7419",2006,alley_north,3,greg,2006-03-03,1,NA,NA,NA
"7420",2006,alley_north,3,greg,2006-03-08,NA,NA,NA,"1  empty,"
"7421",2006,alley_north,3,greg,2006-03-20,NA,NA,NA,"1  nest gone,"
"7422",2006,alley_north,67,greg,2006-03-03,NA,2,NA,NA
"7423",2006,alley_north,67,greg,2006-03-08,NA,3,NA,NA
"7424",2006,alley_north,67,greg,2006-03-15,NA,2,NA,NA
"7425",2006,alley_north,67,greg,2006-03-20,NA,2,NA,NA
"7426",2006,alley_north,67,greg,2006-03-31,NA,2,NA,NA
"7427",2006,alley_north,67,greg,2006-04-04,NA,NA,NA,"1  empty,"
"7428",2006,alley_north,67,greg,2006-04-11,NA,NA,NA,"1  empty,"
"7429",2006,alley_north,68,greg,2006-03-03,2,NA,NA,"1 H,"
"7430",2006,alley_north,68,greg,2006-03-08,NA,2,NA,NA
"7431",2006,alley_north,68,greg,2006-03-15,NA,3,NA,NA
"7432",2006,alley_north,68,greg,2006-03-20,NA,3,NA,NA
"7433",2006,alley_north,68,greg,2006-03-25,NA,3,NA,NA
"7434",2006,alley_north,68,greg,2006-03-31,NA,2,NA,NA
"7435",2006,alley_north,68,greg,2006-04-04,NA,1,NA,NA
"7436",2006,alley_north,68,greg,2006-04-11,NA,2,NA,NA
"7437",2006,alley_north,68,greg,2006-04-18,NA,1,NA,NA
"7438",2006,alley_north,68,greg,2006-04-24,NA,NA,NA,"fledged"
"7439",2006,alley_north,69,greg,2006-03-03,1,NA,NA,NA
"7440",2006,alley_north,69,greg,2006-03-08,3,NA,NA,NA
"7441",2006,alley_north,69,greg,2006-03-15,1,NA,NA,NA
"7442",2006,alley_north,69,greg,2006-03-20,3,NA,NA,NA
"7443",2006,alley_north,69,greg,2006-03-25,3,NA,NA,NA
"7444",2006,alley_north,69,greg,2006-03-31,3,NA,NA,NA
"7445",2006,alley_north,69,greg,2006-04-04,3,NA,NA,NA
"7446",2006,alley_north,69,greg,2006-04-11,1,2,NA,NA
"7447",2006,alley_north,69,greg,2006-04-18,NA,3,NA,NA
"7448",2006,alley_north,69,greg,2006-04-24,NA,3,NA,NA
"7449",2006,alley_north,69,greg,2006-05-01,NA,3,NA,NA
"7450",2006,alley_north,4,greg,2006-03-03,2,NA,NA,NA
"7451",2006,alley_north,4,greg,2006-03-08,NA,2,NA,NA
"7452",2006,alley_north,4,greg,2006-03-15,NA,2,NA,NA
"7453",2006,alley_north,4,greg,2006-03-20,NA,2,NA,NA
"7454",2006,alley_north,4,greg,2006-03-25,NA,2,NA,NA
"7455",2006,alley_north,4,greg,2006-03-31,NA,1,NA,NA
"7456",2006,alley_north,4,greg,2006-04-04,NA,1,NA,NA
"7457",2006,alley_north,4,greg,2006-04-11,NA,1,NA,NA
"7458",2006,alley_north,4,greg,2006-04-18,NA,NA,NA,"yes  empty,"
"7459",2006,alley_north,70,greg,2006-03-03,2,NA,NA,NA
"7460",2006,alley_north,70,greg,2006-03-08,NA,NA,NA,"1  empty,"
"7461",2006,alley_north,70,greg,2006-03-15,NA,NA,NA,"yes  empty,"
"7462",2006,alley_north,70,greg,2006-03-20,NA,NA,NA,"1  nest gone,  FLAG REMOVED"
"7463",2006,alley_north,5,sneg,2006-03-03,NA,3,NA,NA
"7464",2006,alley_north,5,sneg,2006-03-08,NA,3,NA,NA
"7465",2006,alley_north,5,sneg,2006-03-15,NA,3,NA,NA
"7466",2006,alley_north,5,sneg,2006-03-20,NA,3,NA,NA
"7467",2006,alley_north,5,sneg,2006-03-25,NA,3,NA,NA
"7468",2006,alley_north,5,sneg,2006-03-31,NA,2,NA,NA
"7469",2006,alley_north,5,sneg,2006-04-11,NA,2,NA,NA
"7470",2006,alley_north,5,sneg,2006-04-18,NA,NA,NA,"yes  empty,"
"7471",2006,alley_north,71,greg,2006-03-03,1,NA,NA,NA
"7472",2006,alley_north,71,greg,2006-03-08,1,NA,NA,NA
"7473",2006,alley_north,71,greg,2006-03-15,1,NA,NA,NA
"7474",2006,alley_north,71,greg,2006-03-20,NA,1,NA,NA
"7475",2006,alley_north,71,greg,2006-03-25,NA,1,NA,NA
"7476",2006,alley_north,71,greg,2006-03-31,NA,1,NA,NA
"7477",2006,alley_north,71,greg,2006-04-04,NA,1,NA,NA
"7478",2006,alley_north,71,greg,2006-04-11,NA,1,NA,NA
"7479",2006,alley_north,71,greg,2006-04-18,NA,1,NA,"fledged"
"7480",2006,alley_north,72,bcnh,2006-03-03,2,NA,NA,NA
"7481",2006,alley_north,72,bcnh,2006-03-08,NA,NA,NA,"1  empty,"
"7482",2006,alley_north,72,bcnh,2006-03-15,2,NA,NA,NA
"7483",2006,alley_north,72,bcnh,2006-03-20,4,NA,NA,NA
"7484",2006,alley_north,72,bcnh,2006-03-25,4,NA,NA,NA
"7485",2006,alley_north,72,bcnh,2006-03-31,4,NA,NA,NA
"7486",2006,alley_north,72,bcnh,2006-04-04,NA,4,NA,NA
"7487",2006,alley_north,72,bcnh,2006-04-11,NA,3,NA,NA
"7488",2006,alley_north,72,bcnh,2006-04-18,NA,4,NA,NA
"7489",2006,alley_north,72,bcnh,2006-04-24,NA,4,NA,NA
"7490",2006,alley_north,6,greg,2006-03-03,NA,1,NA,NA
"7491",2006,alley_north,6,greg,2006-03-08,NA,1,NA,NA
"7492",2006,alley_north,6,greg,2006-03-15,NA,1,NA,NA
"7493",2006,alley_north,6,greg,2006-03-20,NA,1,NA,NA
"7494",2006,alley_north,6,greg,2006-03-25,NA,NA,NA,"yes  empty,"
"7495",2006,alley_north,6,greg,2006-04-04,1,2,NA,NA
"7496",2006,alley_north,6,greg,2006-04-11,NA,1,NA,NA
"7497",2006,alley_north,6,greg,2006-04-18,NA,NA,NA,"fledged"
"7498",2006,alley_north,6,greg,2006-05-01,NA,3,NA,NA
"7499",2006,alley_north,73,greg,2006-03-03,1,NA,NA,NA
"7500",2006,alley_north,73,greg,2006-03-08,2,NA,NA,NA
"7501",2006,alley_north,73,greg,2006-03-15,3,NA,NA,NA
"7502",2006,alley_north,73,greg,2006-03-20,3,NA,NA,NA
"7503",2006,alley_north,73,greg,2006-03-25,3,NA,NA,NA
"7504",2006,alley_north,73,greg,2006-04-11,NA,3,NA,NA
"7505",2006,alley_north,73,greg,2006-04-18,NA,3,NA,NA
"7506",2006,alley_north,73,greg,2006-04-24,NA,2,NA,NA
"7507",2006,alley_north,73,greg,2006-05-01,NA,3,NA,NA
"7508",2006,alley_north,7,greg,2006-03-03,NA,3,NA,NA
"7509",2006,alley_north,7,greg,2006-03-08,NA,3,NA,NA
"7510",2006,alley_north,7,greg,2006-03-15,NA,2,NA,NA
"7511",2006,alley_north,7,greg,2006-03-20,NA,3,NA,NA
"7512",2006,alley_north,7,greg,2006-03-25,NA,3,NA,NA
"7513",2006,alley_north,7,greg,2006-03-31,NA,1,NA,"1 D,"
"7514",2006,alley_north,7,greg,2006-04-11,NA,1,NA,"1 D,"
"7515",2006,alley_north,7,greg,2006-04-24,NA,2,NA,"1 D,"
"7516",2006,alley_north,7,greg,2006-05-01,NA,2,NA,"1 D,"
"7517",2006,alley_north,74,greg,2006-03-03,2,NA,NA,NA
"7518",2006,alley_north,74,greg,2006-03-08,3,NA,NA,NA
"7519",2006,alley_north,74,greg,2006-03-15,3,NA,NA,NA
"7520",2006,alley_north,74,greg,2006-03-20,3,NA,NA,NA
"7521",2006,alley_north,74,greg,2006-03-25,3,NA,NA,NA
"7522",2006,alley_north,74,greg,2006-04-04,NA,3,NA,NA
"7523",2006,alley_north,74,greg,2006-04-11,NA,3,NA,NA
"7524",2006,alley_north,74,greg,2006-04-18,NA,3,NA,NA
"7525",2006,alley_north,74,greg,2006-04-24,NA,1,NA,NA
"7526",2006,alley_north,74,greg,2006-05-01,NA,NA,NA,"yes  empty,"
"7527",2006,alley_north,75,greg,2006-03-03,3,NA,NA,NA
"7528",2006,alley_north,75,greg,2006-03-08,2,NA,NA,NA
"7529",2006,alley_north,75,greg,2006-03-15,2,NA,NA,NA
"7530",2006,alley_north,75,greg,2006-03-20,2,NA,NA,NA
"7531",2006,alley_north,75,greg,2006-03-25,NA,NA,NA,"2 H,"
"7532",2006,alley_north,75,greg,2006-04-04,NA,2,NA,NA
"7533",2006,alley_north,75,greg,2006-04-11,NA,2,NA,NA
"7534",2006,alley_north,75,greg,2006-04-18,NA,2,NA,NA
"7535",2006,alley_north,75,greg,2006-04-24,NA,1,NA,NA
"7536",2006,alley_north,75,greg,2006-05-01,NA,NA,NA,"yes  empty,"
"7537",2006,alley_north,76,greg,2006-03-03,1,2,NA,NA
"7538",2006,alley_north,76,greg,2006-03-15,NA,2,NA,NA
"7539",2006,alley_north,76,greg,2006-03-20,NA,2,NA,NA
"7540",2006,alley_north,76,greg,2006-03-25,NA,2,NA,NA
"7541",2006,alley_north,76,greg,2006-04-04,NA,2,NA,NA
"7542",2006,alley_north,76,greg,2006-05-01,NA,NA,NA,"yes  empty,"
"7543",2006,alley_north,8,greg,2006-03-03,1,2,NA,NA
"7544",2006,alley_north,8,greg,2006-03-08,NA,3,NA,NA
"7545",2006,alley_north,8,greg,2006-03-15,NA,3,NA,NA
"7546",2006,alley_north,8,greg,2006-03-25,NA,3,NA,NA
"7547",2006,alley_north,8,greg,2006-04-04,NA,2,NA,NA
"7548",2006,alley_north,8,greg,2006-04-11,NA,NA,NA,"1  empty,"
"7549",2006,alley_north,77,greg,2006-03-03,1,NA,NA,NA
"7550",2006,alley_north,77,greg,2006-03-08,1,NA,NA,NA
"7551",2006,alley_north,77,greg,2006-03-15,NA,1,NA,NA
"7552",2006,alley_north,77,greg,2006-03-20,NA,1,NA,NA
"7553",2006,alley_north,77,greg,2006-03-25,NA,1,NA,NA
"7554",2006,alley_north,77,greg,2006-04-04,NA,1,NA,NA
"7555",2006,alley_north,77,greg,2006-04-11,NA,1,NA,NA
"7556",2006,alley_north,77,greg,2006-04-18,NA,NA,NA,"fledged"
"7557",2006,alley_north,78,lbhe,2006-03-03,1,NA,NA,NA
"7558",2006,alley_north,78,lbhe,2006-03-08,3,NA,NA,NA
"7559",2006,alley_north,78,lbhe,2006-03-15,3,NA,NA,NA
"7560",2006,alley_north,78,lbhe,2006-03-20,3,NA,NA,NA
"7561",2006,alley_north,78,lbhe,2006-03-25,3,NA,NA,NA
"7562",2006,alley_north,78,lbhe,2006-04-04,NA,3,NA,NA
"7563",2006,alley_north,78,lbhe,2006-04-11,NA,3,NA,NA
"7564",2006,alley_north,78,lbhe,2006-04-18,NA,2,NA,NA
"7565",2006,alley_north,78,lbhe,2006-04-24,NA,3,NA,NA
"7566",2006,alley_north,78,lbhe,2006-05-01,NA,NA,NA,"yes  empty,"
"7567",2006,alley_north,9,bcnh,2006-03-03,2,NA,NA,NA
"7568",2006,alley_north,9,bcnh,2006-03-08,2,NA,NA,NA
"7569",2006,alley_north,9,bcnh,2006-03-15,3,NA,NA,NA
"7570",2006,alley_north,9,bcnh,2006-03-20,3,NA,NA,NA
"7571",2006,alley_north,9,bcnh,2006-03-25,3,NA,NA,NA
"7572",2006,alley_north,9,bcnh,2006-04-04,NA,2,NA,NA
"7573",2006,alley_north,9,bcnh,2006-04-11,NA,3,NA,NA
"7574",2006,alley_north,9,bcnh,2006-04-18,NA,2,NA,NA
"7575",2006,alley_north,10,greg,2006-03-03,2,NA,NA,NA
"7576",2006,alley_north,10,greg,2006-03-08,NA,2,NA,NA
"7577",2006,alley_north,10,greg,2006-03-15,NA,2,NA,NA
"7578",2006,alley_north,10,greg,2006-03-20,NA,2,NA,NA
"7579",2006,alley_north,10,greg,2006-04-04,NA,3,NA,NA
"7580",2006,alley_north,11,lbhe,2006-03-03,4,NA,NA,NA
