,species,x,y,additional_observations,classification_id,user_name,created_at,subject_ids,image_utm_left,image_utm_bottom,image_utm_right,image_utm_top,site,event,resolution,subject_reference,label,behavior
406,White Ibis ,600.4506225585938,13.13812255859375,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
407,White Ibis ,704.6707763671875,41.3388671875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
408,White Ibis ,746.3588256835938,45.01722717285156,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
409,White Ibis ,757.3939208984375,100.19259643554688,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
410,White Ibis ,694.86181640625,98.96646118164062,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
411,White Ibis ,731.6453857421875,133.29782104492188,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
412,White Ibis ,790.4991455078125,167.629150390625,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
413,White Ibis ,767.202880859375,226.48287963867188,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
414,White Ibis ,739.0021362304688,187.2470703125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
415,White Ibis ,710.8013916015625,237.5179443359375,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
416,White Ibis ,562.44091796875,166.40304565429688,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
417,White Ibis ,661.756591796875,151.68960571289062,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
418,White Ibis ,1310.1968994140625,142.37677001953125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
419,White Ibis ,1343.3021240234375,217.1700439453125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
420,White Ibis ,1367.824462890625,211.28466796875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
421,Unknown ,1305.29248046875,630.5604858398438,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,Unknown - White - Small - Nesting, White - Small - Nesting
422,Unknown ,1413.19091796875,626.6654052734375,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,Unknown - White - Small - Nesting, White - Small - Nesting
423,Unknown ,1424.2259521484375,652.4138793945312,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,Unknown - White - Small - Nesting, White - Small - Nesting
424,Unknown ,1117.6961669921875,728.1937866210938,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,Unknown - White - Small - Nesting, White - Small - Nesting
425,White Ibis ,1193.715576171875,713.4803466796875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
426,White Ibis ,1451.20068359375,829.8019409179688,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
427,White Ibis ,1207.202880859375,867.8116455078125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
428,White Ibis ,1142.218505859375,862.9071044921875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
429,White Ibis ,980.370849609375,1000.2325439453125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
430,White Ibis ,949.7178344726562,927.8914794921875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
431,White Ibis ,1320.005859375,772.17431640625,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
432,White Ibis ,928.109619140625,1164.515380859375,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
433,Unknown ,759.5267333984375,1390.372314453125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,Unknown - White - Small - Nesting, White - Small - Nesting
434,White Ibis ,697.3140869140625,920.4891357421875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
435,White Ibis ,731.6453857421875,788.0682373046875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
436,White Ibis ,732.8715209960938,731.666748046875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
437,White Ibis ,768.428955078125,741.4757080078125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
438,White Ibis ,577.1543579101562,723.0838623046875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
439,White Ibis ,8.714080810546875,712.3682250976562,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
440,White Ibis ,39.3670654296875,620.4093017578125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
441,White Ibis ,147.26556396484375,605.6958618164062,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
442,White Ibis ,160.75286865234375,621.6353759765625,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
443,White Ibis ,166.88348388671875,653.5145263671875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
444,White Ibis ,192.63198852539062,599.5652465820312,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
445,White Ibis ,257.6163330078125,625.313720703125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
446,White Ibis ,230.64166259765625,665.7756958007812,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
447,White Ibis ,12.01031494140625,208.45034790039062,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
448,White Ibis ,43.889434814453125,284.4697570800781,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
449,White Ibis ,227.80734252929688,187.6063232421875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
450,Unknown ,289.1133117675781,373.24078369140625,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,Unknown - White - Small - Nesting, White - Small - Nesting
451,White Ibis ,256.571533203125,824.705810546875,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
452,White Ibis ,409.83642578125,909.5532836914062,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
453,White Ibis ,284.77227783203125,1032.165283203125,Yes,238147268,Kris_Corbett,2020-05-12 15:26:45 UTC,43847128,546015.8342772608,2889119.3486846616,546031.69020289,2889135.204610291,6thBridge,03112020,0.010570617086130553,690,White Ibis - Nesting, Nesting
454,White Ibis ,62.92639923095703,126.5032958984375,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
455,White Ibis ,58.22903060913086,196.29275512695312,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
456,White Ibis ,91.20320892333984,423.4504699707031,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Roosting, Roosting
457,White Ibis ,241.89755249023438,796.1527099609375,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
458,White Ibis ,167.638427734375,795.5725708007812,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
459,White Ibis ,110.7837905883789,807.7557373046875,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
460,White Ibis ,190.26425170898438,838.503662109375,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
461,White Ibis ,335.8817443847656,771.206298828125,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
462,White Ibis ,169.37887573242188,659.2374877929688,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
463,White Ibis ,411.08111572265625,861.0684204101562,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
464,White Ibis ,344.944091796875,832.0609741210938,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
465,White Ibis ,355.9669494628906,734.5958862304688,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
466,White Ibis ,384.3942565917969,717.19140625,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
467,White Ibis ,376.27215576171875,689.9243774414062,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
468,White Ibis ,539.2941284179688,710.8097534179688,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
469,White Ibis ,524.760498046875,639.6415405273438,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Roosting, Roosting
470,White Ibis ,647.6458740234375,999.533935546875,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
471,White Ibis ,657.5084228515625,938.6182861328125,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
472,White Ibis ,655.1878051757812,844.6340942382812,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
473,White Ibis ,781.660400390625,790.68017578125,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Nesting, Nesting
474,White Ibis ,1107.1650390625,1164.37451171875,Yes,238148276,Mack24601,2020-05-12 15:29:06 UTC,43846667,546031.6902028901,2889087.636833403,546047.5461285192,2889103.492759032,6thBridge,03112020,0.010570617086130553,492,White Ibis - Roosting, Roosting
